Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Place Vendôme,N/A,Lovely duplex in the heart of Paris,"€ 4,721 total",https://www.airbnb.com/rooms/1029502503563005013?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_5Mbuq%2BGs90uM5Doc&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,5.0 (7),N/A,No,No,1029502503563005013
Apartment in Folie-Méricourt,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,668 total",https://www.airbnb.com/rooms/1091314960445353725?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_88TSoN9K3tfERgIg&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,New,N/A,No,No,1091314960445353725
Apartment in Opéra,N/A,Elegant design duplex near the Grands Boulevards,"€ 2,298 total",https://www.airbnb.com/rooms/1118062308734308558?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_8etTAr5GSsT2sMZZ&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,New,N/A,No,No,1118062308734308558
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,574 total",https://www.airbnb.com/rooms/31554364?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_YC8P1d355slx0ZiY&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.47 (176),N/A,No,No,31554364
Apartment in Temple,N/A,Beauregard - Apartment,"€ 1,998 total",https://www.airbnb.com/rooms/1115014680405523493?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_MYpgtHJFArQUk6iU&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,New,N/A,No,No,1115014680405523493
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,228 total",https://www.airbnb.com/rooms/41576693?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_JPyiXd973V8t0e1M&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.84 (175),N/A,No,Yes,41576693
Apartment in Bonne-Nouvelle,N/A,1578: Luxury family flat in Paris Olympic 2024,"€ 3,012 total",https://www.airbnb.com/rooms/897816712189862960?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_aBBsnQH60kg67iHV&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.83 (24),N/A,Yes,No,897816712189862960
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,525 total",https://www.airbnb.com/rooms/53846418?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_ZTKGwyKuNjn0vFLN&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.36 (53),N/A,No,No,53846418
Apartment in Opéra,N/A,Best 8 Peoples Republique,"€ 1,289 total",https://www.airbnb.com/rooms/1051331579537451157?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_sk6orf8cPxH7d4PI&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,New,N/A,No,No,1051331579537451157
Apartment in Paris,N/A,"2 bedrooms
2 bedrooms","€ 3,103 total",https://www.airbnb.com/rooms/978866370139112379?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_uSruAvLlD%2Fc8KuHS&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,5.0 (6),N/A,Yes,No,978866370139112379
Apartment in Opéra,N/A,Sublim new flat center of Paris Opéra Madeleine,"€ 4,744 total",https://www.airbnb.com/rooms/566486243307489243?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_%2FGd69cRUQqGsndS5&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.9 (10),N/A,No,No,566486243307489243
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,522 total",https://www.airbnb.com/rooms/888262574509626431?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272703_nD%2FCzxFYmZjoPAwG&previous_page_section_name=1000&federated_search_id=e528d54d-5c0d-41aa-8bb3-e855a16e6cd7,2,4.81 (21),N/A,Yes,No,888262574509626431
Apartment in Bonne-Nouvelle,N/A,Apartment in center of Paris,"€ 1,584 total",https://www.airbnb.com/rooms/17093783?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_ld0767z0l95CaxZA&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.6 (127),Guest favorite,No,No,17093783
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,139 total",https://www.airbnb.com/rooms/1100497596297660293?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_K6IqBFHVnrbagqGV&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,New,Guest favorite,No,No,1100497596297660293
Apartment in Temple,N/A,Very large modern loft 3BR for 4-6 people,"€ 1,936 total",https://www.airbnb.com/rooms/1065749660603580548?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_zuJQF7EIGZ8fTHo4&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.67 (3),Guest favorite,No,No,1065749660603580548
Apartment in Les Halles,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,774 total",https://www.airbnb.com/rooms/907281365803939394?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_xvHhKMDwJrJGOvec&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,5.0 (10),Superhost,No,No,907281365803939394
Apartment in Bonne-Nouvelle,N/A,Large luxury Loft for 6 people by Weekome,"€ 3,519 total",https://www.airbnb.com/rooms/686531826462022081?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_aet0EDq%2FbxmYdWMc&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.95 (64),Superhost,Yes,No,686531826462022081
Apartment in Buttes-Montmartre,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,332 total",https://www.airbnb.com/rooms/1000724323920045696?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_654FZIVpH2zAchtx&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.81 (26),Superhost,No,No,1000724323920045696
Apartment in Opéra,N/A,Paris center - family apartment on the top floor,"€ 5,044 total",https://www.airbnb.com/rooms/1080943945230018972?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_EAwzFQQzNTRixsWz&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,5.0 (6),N/A,No,No,1080943945230018972
Apartment in Temple,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,664 total",https://www.airbnb.com/rooms/1104360353693109350?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_zV%2BBsrLNE6sGhUy2&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,New,N/A,No,No,1104360353693109350
Apartment in Opéra,N/A,Charming family apartment in the heart of Paris,"€ 4,570 total",https://www.airbnb.com/rooms/792607630544924055?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_08SQMqR7KuXiVe49&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.95 (37),N/A,Yes,No,792607630544924055
Apartment in Les Halles,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,497 total",https://www.airbnb.com/rooms/719382357400893205?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_hN9GcQKkh%2BQZvKiZ&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.5 (58),N/A,No,No,719382357400893205
Apartment in Bonne-Nouvelle,N/A,Fantastic Architect Loft for 10 guests near Metro,"€ 3,839 total",https://www.airbnb.com/rooms/24686063?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_3mZpFacn8vpCdikG&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.8 (284),N/A,No,No,24686063
Apartment in Paris,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,581 total",https://www.airbnb.com/rooms/1079761889957523434?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_449P7qSFuX%2Fp%2Fdsg&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,5.0 (3),N/A,No,No,1079761889957523434
Apartment in Temple,N/A,Brand New 3 bedrooms Facing Madeleine/St Honoré,"€ 3,007 total",https://www.airbnb.com/rooms/825857434517626151?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_SF4eESQKOla7MZVp&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.68 (56),N/A,No,No,825857434517626151
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,228 total",https://www.airbnb.com/rooms/41576801?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_sXEPcBCJCEk%2Fy8aW&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.8 (197),N/A,No,Yes,41576801
Apartment in Opéra,N/A,Charming family apartment in the heart of Paris,"€ 2,040 total",https://www.airbnb.com/rooms/42135689?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_jGFyBi1bxdnpj72K&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.13 (110),N/A,No,No,42135689
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,516 total",https://www.airbnb.com/rooms/24458865?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_39fJdJpVfZcIVR4q&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,4.49 (37),N/A,No,No,24458865
Apartment in Bonne-Nouvelle,N/A,A Luxurious 3BR/3BA with A/C in Opéra-Bourse,"€ 3,778 total",https://www.airbnb.com/rooms/943449647725219084?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_wHmjQVXN18WVr07q&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,5.0 (6),N/A,No,No,943449647725219084
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,947 total",https://www.airbnb.com/rooms/1010936552652630839?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272712_fCvp2jyId82R0jiV&previous_page_section_name=1000&federated_search_id=9ffdd57c-d309-4fe4-a673-7f169121a26e,2,N/A,N/A,No,No,1010936552652630839
Apartment in Opéra,N/A,Superb apartment 2BR/6P - Opéra/Galeries Lafayette,"€ 2,233 total",https://www.airbnb.com/rooms/940497189057366504?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_BiFgF2lfmJLIH0Bt&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.63 (35),Superhost,No,No,940497189057366504
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,286 total",https://www.airbnb.com/rooms/51440346?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_YbOqagXQe08eaaHV&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.38 (101),N/A,No,No,51440346
Condo in Temple,N/A,196 Suite Dan - Superb apartment in Paris,"€ 1,648 total",https://www.airbnb.com/rooms/1095053352007463260?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_BVkLGaQtpv99%2Fp9c&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1095053352007463260
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,956 total",https://www.airbnb.com/rooms/993902080494199480?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_orQcVXDDe5A54m%2Bk&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.22 (18),N/A,No,No,993902080494199480
Apartment in Buttes-Montmartre,N/A,Parisian house,"€ 3,044 total",https://www.airbnb.com/rooms/1111584693944636354?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_zI8aRTl1x%2F0kY1d0&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1111584693944636354
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,010 total",https://www.airbnb.com/rooms/983785642798548467?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_gY7%2Bp8PtWgYYwlmf&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,983785642798548467
Apartment in Saint Ambroise,N/A,Le Ruby D'Hauteville - Coeur de Paris - Unique,"€ 1,086 total",https://www.airbnb.com/rooms/1117866760153482790?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_4v8JqB%2FBh3ICLhuD&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1117866760153482790
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,585 total",https://www.airbnb.com/rooms/1117265023988177190?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_HOKqPcYQpN4O7M2d&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1117265023988177190
Apartment in Place Vendôme,N/A,Exceptional A/C cocoon - Heart of the vibrant 9th,"€ 2,779 total",https://www.airbnb.com/rooms/1118074458087269024?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_dJWmAI26x36SGHjH&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1118074458087269024
Apartment in Opéra,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,224 total",https://www.airbnb.com/rooms/549287821179651267?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_i1HIhxXB1jHYdv0B&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.39 (18),N/A,No,No,549287821179651267
Apartment in Les Halles,N/A,Spacious flat Grands Boulevards 8P,"€ 2,476 total",https://www.airbnb.com/rooms/817264289707401874?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_K34Jm3eYojYuGmhx&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.41 (22),N/A,No,No,817264289707401874
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,486 total",https://www.airbnb.com/rooms/652698624256183063?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_Z4lTyNBV9COehqcX&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.56 (9),N/A,No,No,652698624256183063
Apartment in Bonne-Nouvelle,N/A,Magnifique appartement pour une grande famille,"€ 2,130 total",https://www.airbnb.com/rooms/1035308591189744528?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_2j70YJPke7XCS34I&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,5.0 (4),N/A,No,No,1035308591189744528
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,966 total",https://www.airbnb.com/rooms/1106987076546642019?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_P0A%2BB6a%2FkIaxO4ta&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1106987076546642019
Apartment in Opéra,N/A,"Typical Parisian 170m2: Bright, Design & Vintage","€ 3,135 total",https://www.airbnb.com/rooms/1077224115182195307?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_XDvLxHNyT6VxwsJ%2B&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,New,N/A,No,No,1077224115182195307
Apartment in Place Vendôme,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,425 total",https://www.airbnb.com/rooms/17262106?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_v76i03ZheyUw0Hn%2F&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.54 (107),N/A,No,No,17262106
Apartment in Bonne-Nouvelle,N/A,Lovely Home few Steps from The Louvre & Tuileries,"€ 1,680 total",https://www.airbnb.com/rooms/45572067?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_UID7EuRV1d7uGqt%2B&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.56 (32),N/A,No,No,45572067
Apartment in Temple,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,941 total",https://www.airbnb.com/rooms/23504416?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711272721_VQ%2BHlzY1q3KF5c%2Fn&previous_page_section_name=1000&federated_search_id=3886e06d-49f6-4cd9-8619-7b75a942d9ad,2,4.65 (387),N/A,No,No,23504416
Apartment in Temple,N/A,Loft atypique - Paris Centre,"€ 1,050 total",https://www.airbnb.com/rooms/1117316307067713903?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_j70FUF%2FOG71lHUxJ&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,New,Superhost,No,No,1117316307067713903
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,060 total",https://www.airbnb.com/rooms/38810726?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_7bzAc0Ob9ZS1mkND&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,4.9 (52),Guest favorite,No,No,38810726
Apartment in Opéra,N/A,Beautiful apartment 10 min from the Opera and the Louvre,€ 827 total,https://www.airbnb.com/rooms/44238156?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_Mq8Yua2Txw5CUNwD&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,4.67 (151),Superhost,No,No,44238156
Apartment in Temple,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,457 total",https://www.airbnb.com/rooms/1100561700307897899?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_lOEC0tIIPgmL%2FOyH&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,New,Guest favorite,No,No,1100561700307897899
Apartment in Opéra,N/A,GuestReady - Beautiful 2-Bedroom Apt South Pigalle,"€ 1,145 total",https://www.airbnb.com/rooms/819477156171110573?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_%2B%2F9m55T1lLnyme4u&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,5.0 (12),Jul 5 – 8,No,No,819477156171110573
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 816 total,https://www.airbnb.com/rooms/1001085794604005845?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_N57WsSfAqEHuGVNZ&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,New,Jul 5 – 8,No,No,1001085794604005845
Apartment in Paris,N/A,Luxury 3 bedrooms | Hammam | heart of the Marais,"€ 2,179 total",https://www.airbnb.com/rooms/42870861?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_%2F%2F5LvMV%2FZ63gBpaD&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,4.89 (35),Jul 4 – 7,No,Yes,42870861
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,649 total",https://www.airbnb.com/rooms/25564522?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_CaQfF1I3GnAyGiUL&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,4.67 (67),Jul 4 – 6,No,No,25564522
Apartment in Opéra,N/A,Large central apartment,"€ 1,245 total",https://www.airbnb.com/rooms/1066455495659707478?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272733_XdRZlmYqIfdLtaeq&previous_page_section_name=1000&federated_search_id=838c1551-291d-45c0-be3f-d71db6f80e73,2,5.0 (8),Jul 4 – 7,No,No,1066455495659707478
