Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Villa in Paris,N/A,"10 beds
10 beds
4 bedrooms
,
 · 4 bedrooms","€ 6,471 total",https://www.airbnb.com/rooms/672994564051485624?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269602_5agsDjFje6GBmNKW&previous_page_section_name=1000&federated_search_id=dde635bd-7ea3-40d5-8e55-4619c498f560,4,New,N/A,No,No,672994564051485624
Townhouse in Paris,N/A,Bright modern large villa with pool,"€ 19,309 total",https://www.airbnb.com/luxury/listing/37250543?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269602_moqM0lIBw4wqNNK5&previous_page_section_name=1000&federated_search_id=dde635bd-7ea3-40d5-8e55-4619c498f560,4,4.81 (16),N/A,No,No,37250543
Home in Bezons,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,052 total",https://www.airbnb.com/rooms/1105096429921710386?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269602_70hheYYtlRBPPKeQ&previous_page_section_name=1000&federated_search_id=dde635bd-7ea3-40d5-8e55-4619c498f560,4,N/A,N/A,No,No,1105096429921710386
Home in Villeneuve-la-Garenne,N/A,Magnificent private house with a view of the Seine,€ 963 total,https://www.airbnb.com/rooms/1094771107316152186?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269602_3WgVVIVPqUU981Z%2F&previous_page_section_name=1000&federated_search_id=dde635bd-7ea3-40d5-8e55-4619c498f560,4,N/A,N/A,No,No,1094771107316152186
Villa in Sucy-en-Brie,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,666 total",https://www.airbnb.com/rooms/611263211345978613?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269602_gcEDkJiXjgdWQK5K&previous_page_section_name=1000&federated_search_id=dde635bd-7ea3-40d5-8e55-4619c498f560,4,N/A,N/A,No,No,611263211345978613
Apartment in Paris,N/A,Duplex 180 m2 air-conditioned Charme Champs Elysées,"€ 3,117 total",https://www.airbnb.com/rooms/3838884?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_Tk%2BPOoMu8XnUS54e&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,4.62 (21),N/A,No,No,3838884
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,223 total",https://www.airbnb.com/rooms/1061792066841553878?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_uvUHa8t77DDw3A3x&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,1061792066841553878
Home in Issy-les-Moulineaux,N/A,Great Hausmannian penthouse,"€ 3,316 total",https://www.airbnb.com/rooms/1115110814784255172?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_SYbxNt3YOhhyuJQ%2F&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,1115110814784255172
Apartment in Bobigny,N/A,"4 bedrooms
4 bedrooms","€ 1,039 total",https://www.airbnb.com/rooms/971797025070441120?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_LwEe%2FTeXvh1UUmyh&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,971797025070441120
Apartment in Pantin,N/A,Maison • 240 m2 • Issy-les-Mlx,"€ 1,468 total",https://www.airbnb.com/rooms/1078683532799654315?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_PV9GKNXnCBgI9L29&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,1078683532799654315
Home in Ivry-sur-Seine,N/A,"4 bedrooms
4 bedrooms","€ 2,482 total",https://www.airbnb.com/rooms/1062886687409172979?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_vUUg76Q2IYBg%2BvLR&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,4.67 (30),N/A,No,No,1062886687409172979
Home in Marnes-la-Coquette,N/A,Metro House,"€ 1,864 total",https://www.airbnb.com/rooms/1104901816668675208?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_jYSHEoAmx561TFsl&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,1104901816668675208
Home in Aulnay-sous-Bois,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,748 total",https://www.airbnb.com/rooms/921168014290603802?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_D0%2B8m6LSpOs%2BRAWC&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,921168014290603802
Villa in L'Haÿ-les-Roses,N/A,bb decorer,"€ 1,813 total",https://www.airbnb.com/rooms/904019217991467995?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_FULGcaRvfSuMacsJ&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,4.14 (7),N/A,No,No,904019217991467995
Home in Nanterre,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,404 total",https://www.airbnb.com/rooms/653327508718726479?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_jgm%2F5vM8Uh3ZZOg6&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,New,N/A,No,No,653327508718726479
Apartment in Paris,N/A,JO 2024 - House in Paris (5 min),"€ 3,329 total",https://www.airbnb.com/rooms/1070321539697845741?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_StxeXyqzqAkCt2nd&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,1070321539697845741
Home in Montreuil,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 4,347 total",https://www.airbnb.com/rooms/12353945?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_z2gD93qflVUCp52Q&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,12353945
Home in Montesson,N/A,JO-Maison 8 km de Paris,"€ 1,254 total",https://www.airbnb.com/rooms/1055094068941577391?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_JRjUDN1PHfqHEQf%2F&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,1055094068941577391
Home in Le Perreux-sur-Marne,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,230 total",https://www.airbnb.com/rooms/934041334285869644?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_wcoXUIj5Z9y8LWIP&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,934041334285869644
Apartment in Paris,N/A,Villa 12 Rooms| ExpoPark|Aéroport CDG|200m RER B,"€ 3,854 total",https://www.airbnb.com/rooms/908430463350955204?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_4loQvaI9wmbyCR5M&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,908430463350955204
Home in Saint-Denis,N/A,"13 beds
13 beds
8 bedrooms
,
 · 8 bedrooms","€ 3,671 total",https://www.airbnb.com/rooms/1117208497590158812?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_cEG2NX5ajRmkZB%2Bi&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,1117208497590158812
Home in Enghien-les-Bains,N/A,Beautiful spacious 6 bedrooms house,€ 570 total,https://www.airbnb.com/rooms/1037057647570920985?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_5HXiJWeoMhthrCC0&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,1037057647570920985
Home in Enghien-les-Bains,N/A,"12 beds
12 beds
6 bedrooms
,
 · 6 bedrooms","€ 1,038 total",https://www.airbnb.com/rooms/1049955541131767440?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269610_qsqDpZdJ6Sm2303h&previous_page_section_name=1000&federated_search_id=a0c6b048-61bb-4342-b413-c816d546876a,4,N/A,N/A,No,No,1049955541131767440
Home in Stains,N/A,Happy Land residential Stains,"€ 1,598 total",https://www.airbnb.com/rooms/785962011681275565?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_dEp9SHaqmqcNle%2FG&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,4.78 (9),N/A,No,No,785962011681275565
Home in Maisons-Alfort,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 1,779 total",https://www.airbnb.com/rooms/1039809606410886028?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_ekhFa8wx1UvMQI68&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,4.5 (6),N/A,No,No,1039809606410886028
Home in Chatou,N/A,Family home near Paris,"€ 2,267 total",https://www.airbnb.com/rooms/42064337?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_mUSMrWsNgIixqu41&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,New,N/A,No,No,42064337
Home in Argenteuil,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,582 total",https://www.airbnb.com/rooms/1015914620035064093?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_ShcI%2BGvnsb7eMPBh&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,4.5 (4),N/A,No,No,1015914620035064093
Home in Bondy,N/A,site for shooting 15 mm from the Etoile,€ 966 total,https://www.airbnb.com/rooms/888827846245074231?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_LnVeZnh1HJKW4WWa&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,5.0 (3),N/A,No,No,888827846245074231
Home in Colombes,N/A,"7 beds
7 beds
6 bedrooms
,
 · 6 bedrooms","€ 3,025 total",https://www.airbnb.com/rooms/997037061693405843?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_iGKo6baoQldTWbRs&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,New,N/A,No,No,997037061693405843
Home in Rueil-Malmaison,N/A,Nice House 150 m² 15 min to Paris Olympic Games 24,"€ 1,773 total",https://www.airbnb.com/rooms/1014966252341221754?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_OcHuNklVpsmZ3PRH&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,4.93 (15),N/A,No,No,1014966252341221754
Home in Ivry-sur-Seine,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,435 total",https://www.airbnb.com/rooms/1044219268531783115?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_wudzmeB3hftdscvp&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,New,N/A,No,No,1044219268531783115
Home in Garches,N/A,Amazing house for 10 ppl. at Bondy,"€ 1,696 total",https://www.airbnb.com/rooms/974039103097326040?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_GZzvWznb4GslxapZ&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,New,N/A,No,No,974039103097326040
Home in Bezons,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,534 total",https://www.airbnb.com/rooms/1105238182725098461?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_Z5PugbnT1uxrrasq&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,1105238182725098461
Home in Saint-Maur-des-Fossés,N/A,Grande Maison near Paris,"€ 7,276 total",https://www.airbnb.com/rooms/871560109092423929?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_7Elo6Yr1RY6AKNkm&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,871560109092423929
Villa in Bagnolet,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,607 total",https://www.airbnb.com/rooms/53352672?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_SVykSOmNaeTZtKAu&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,53352672
Home in Saint-Maur-des-Fossés,N/A,Maison Normande near Paris,"€ 1,998 total",https://www.airbnb.com/rooms/1075284584471896035?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_9hoE8mPjpX%2FB5AnK&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,1075284584471896035
Apartment in Antony,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms",€ 768 total,https://www.airbnb.com/rooms/1031143160126322309?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_MyrJiMQTdJBtF%2FNh&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,1031143160126322309
Townhouse in Paris,N/A,"Paris Maison métro line 7, for families or groups","€ 18,575 total",https://www.airbnb.com/rooms/19432787?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_FGC0ljFeS8%2BDFdQL&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,19432787
Loft in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,690 total",https://www.airbnb.com/rooms/46135067?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_bzq1vK2zOKdSz2DB&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,46135067
Home in Neuilly-Plaisance,N/A,Maison/Villa 12 pers. JO24/Paris (20 mins),"€ 2,105 total",https://www.airbnb.com/rooms/1086259703296887491?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_rjrIhYx32kQ9g5pp&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,1086259703296887491
Home in Courbevoie,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,184 total",https://www.airbnb.com/rooms/1084005529088802849?adults=10&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711269619_j%2BkpcC%2BL9V3%2BZsEk&previous_page_section_name=1000&federated_search_id=6fc5d704-4ea7-4f5f-ad46-2f6b51342448,4,N/A,N/A,No,No,1084005529088802849
Apartment in Temple,N/A,Charming Haussmanian 160m²6BR-Romantic-Aircon-Lift,"€ 4,753 total",https://www.airbnb.com/rooms/913445551910346182?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_FJlTKMcpbT0A%2B63l&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.73 (33),Superhost,No,No,913445551910346182
Apartment in Temple,N/A,"8 beds
8 beds
6 bedrooms
,
 · 6 bedrooms","€ 3,030 total",https://www.airbnb.com/rooms/1113097884420309883?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_SmTm4mN9HR3fs4hE&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,New,Superhost,No,No,1113097884420309883
Apartment in Opéra,N/A,Cozy apartment Grands Boulevards,"€ 3,466 total",https://www.airbnb.com/rooms/21087001?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_syEb0koW9q3EkSGc&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.5 (264),Apr 7 – 12,No,No,21087001
Apartment in Temple,N/A,"10 beds
10 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,524 total",https://www.airbnb.com/rooms/1026665155301377860?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_uun5CjG5xSutGHWY&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.33 (54),Apr 7 – 12,No,No,1026665155301377860
Apartment in Opéra,N/A,Beautiful Parisian Loft Atelier - 180m2,"€ 3,619 total",https://www.airbnb.com/rooms/706362020212859647?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_ofj6uI4viTfSYixP&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,New,Apr 8 – 13,No,No,706362020212859647
Apartment in Bonne-Nouvelle,N/A,"10 beds
10 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,048 total",https://www.airbnb.com/rooms/1110599104528739524?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_42r8HbtIWC5OkT5H&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.77 (70),Apr 8 – 13,No,No,1110599104528739524
Apartment in Paris,N/A,Urban Flat 73 - Spacious 4 Bdr Parisian Apartment,"€ 2,412 total",https://www.airbnb.com/rooms/45859028?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_yq4sj%2FGgXZXnOVnw&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.48 (21),Apr 8 – 11,Yes,No,45859028
Apartment in Bonne-Nouvelle,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,964 total",https://www.airbnb.com/rooms/802721255886961020?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_0DNrrTXpt%2FXuKuJB&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.8 (5),Apr 9 – 12,No,No,802721255886961020
Apartment in Bonne-Nouvelle,N/A,Luxury 6 bedrooms 3 bathrooms apartment - Opera,"€ 2,254 total",https://www.airbnb.com/rooms/1012943892860791531?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_kcs6n2lR5wKaSavM&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,New,Superhost,No,No,1012943892860791531
Apartment in Temple,N/A,"7 beds
7 beds
6 bedrooms
,
 · 6 bedrooms","€ 2,409 total",https://www.airbnb.com/rooms/1080888359325921881?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_zil%2Fs4%2Fd0FiyEBwY&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,5.0 (6),Superhost,No,No,1080888359325921881
Apartment in Bonne-Nouvelle,N/A,Urban Flat 94 - Sublime 4bdr Flat Coco Chanel,"€ 2,630 total",https://www.airbnb.com/rooms/943449647725219084?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_%2FU5ws%2BlQsp6twKSa&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.9 (160),N/A,No,No,943449647725219084
Apartment in Opéra,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,404 total",https://www.airbnb.com/rooms/1063529881072279964?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_FXYiBMATHtbkgPeZ&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.89 (89),N/A,No,No,1063529881072279964
Apartment in Temple,N/A,Amazing loft 4BR/10P - Place de la République,"€ 3,555 total",https://www.airbnb.com/rooms/33473475?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1711269631_FBwyTtP4DLRRLnEb&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.94 (81),N/A,Yes,No,33473475
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,880 total",https://www.airbnb.com/rooms/54354250?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1711269631_iyYZWYl6Pz1GCymK&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.95 (79),N/A,Yes,No,54354250
Apartment in Père-Lachaise,N/A,98 - Urban Flat Arts et Métiers,"€ 3,023 total",https://www.airbnb.com/rooms/39855165?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1711269631_VXH6yqOYDXZZGTsC&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.92 (177),N/A,No,No,39855165
Apartment in Père-Lachaise,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,371 total",https://www.airbnb.com/rooms/44256939?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1711269631_hCham%2BtlA3vZGFUl&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.73 (15),N/A,No,No,44256939
Apartment in Temple,N/A,02 - Pretty 4bdr Flat in Paris,"€ 3,547 total",https://www.airbnb.com/rooms/8136227?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-08&check_out=2024-04-11&source_impression_id=p3_1711269631_TX1FBHOqJ1D22GeT&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,New,N/A,Yes,No,8136227
Home in Ternes,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,865 total",https://www.airbnb.com/rooms/1015901043196015606?adults=10&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-09&check_out=2024-04-12&source_impression_id=p3_1711269631_EvtXJOh4xz4wettv&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.73 (160),N/A,No,No,1015901043196015606
Apartment in Madeleine,N/A,Urban Flat 132 - Beautiful 4 Bedroom in Paris,"€ 3,759 total",https://www.airbnb.com/rooms/1107751581783607756?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_E%2B35aUpW%2BgyaSh0p&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.87 (39),N/A,No,No,1107751581783607756
Home in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,487 total",https://www.airbnb.com/rooms/3430844?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_8UZ9xucTNcqIsfkX&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,New,N/A,No,No,3430844
Loft in Hôpital Saint-Louis,N/A,Amazing Apartment 4BR/10P - Caire / Montorgueil,"€ 4,307 total",https://www.airbnb.com/rooms/40812503?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_sw%2FSFNtxzFA3lPJa&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.58 (12),N/A,No,No,40812503
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,980 total",https://www.airbnb.com/rooms/1095530402436903756?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_wZGGy5KyFtvTg4%2F2&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,4.38 (8),N/A,No,No,1095530402436903756
Apartment in Temple,N/A,Beautiful House South Pigalle-Opéra,"€ 2,409 total",https://www.airbnb.com/rooms/822851787980501995?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_Pgfnfst8jgdkViWl&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,N/A,N/A,No,No,822851787980501995
Apartment in Opéra,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,515 total",https://www.airbnb.com/rooms/804790494947415476?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269631_5hee1UTlI7wpb9vx&previous_page_section_name=1000&federated_search_id=763ece3b-525b-479b-9e54-b19035159ad1,4,N/A,N/A,No,No,804790494947415476
Apartment in Paris,N/A,Duplex w/ Terrasse & Cinema - 4BR/10P,"€ 4,935 total",https://www.airbnb.com/rooms/954104853456855150?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269637_DjdxNorlX%2BhMG1ye&previous_page_section_name=1000&federated_search_id=732d6113-2a19-447f-995f-6967784a4842,4,5.0 (16),Guest favorite,Yes,No,954104853456855150
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,409 total",https://www.airbnb.com/rooms/1070909520956973129?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269637_Cc8rIEW1Y779hxoe&previous_page_section_name=1000&federated_search_id=732d6113-2a19-447f-995f-6967784a4842,4,New,Superhost,No,No,1070909520956973129
Apartment in Paris,N/A,Urban Flat 132 - Beautiful 4 Bdr Flat in Montorgue,"€ 2,029 total",https://www.airbnb.com/rooms/1013504130563847147?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269637_sHW0Br1pBM%2BhnaW0&previous_page_section_name=1000&federated_search_id=732d6113-2a19-447f-995f-6967784a4842,4,4.67 (6),Guest favorite,No,No,1013504130563847147
Apartment in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,383 total",https://www.airbnb.com/rooms/817249861407472361?adults=10&check_in=2024-04-08&check_out=2024-04-12&source_impression_id=p3_1711269637_chp4NPjldtiFIOUl&previous_page_section_name=1000&federated_search_id=732d6113-2a19-447f-995f-6967784a4842,4,4.78 (9),N/A,No,No,817249861407472361
