Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Temple,N/A,107 - Urban Luxury Opera Rock,"€ 4,076 total",https://www.airbnb.com/rooms/1013780956846654192?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_KoKvPek6DsLC6mz6&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,New,N/A,No,No,1013780956846654192
Apartment in Bonne-Nouvelle,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,940 total",https://www.airbnb.com/rooms/29864713?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_9RMkCKMD0jFBq97O&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,4.76 (348),N/A,No,No,29864713
Apartment in Bonne-Nouvelle,N/A,Urban Flat 103 - Spacious Flat near Grands Bouleva,"€ 2,900 total",https://www.airbnb.com/rooms/1085301466065591476?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_YdWQqj3QIl5RemYC&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,4.67 (6),N/A,No,No,1085301466065591476
Apartment in Temple,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,720 total",https://www.airbnb.com/rooms/39711886?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_WjWEyOU2GvkzSvwR&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,3.83 (12),N/A,No,No,39711886
Apartment in Temple,N/A,AmazingApartment#4Bedrooms#Bastille#PlaceDesVosges,"€ 4,260 total",https://www.airbnb.com/rooms/1031142267859587457?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_xYPxbYVt6l78gl5M&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,N/A,N/A,No,No,1031142267859587457
Apartment in Palais-Royal,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,249 total",https://www.airbnb.com/rooms/664912635644556773?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271223_LprDtC4NcEqJaRSW&previous_page_section_name=1000&federated_search_id=2cc8a0ac-14a4-44bc-98ea-e65d0bff74aa,4,N/A,N/A,No,No,664912635644556773
Home in Paris,N/A,Awesome Maison Paris,"€ 2,426 total",https://www.airbnb.com/rooms/1020397170145652895?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_spocQqhdQ2%2FLm0ra&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.83 (6),Guest favorite,No,No,1020397170145652895
Apartment in Paris,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,627 total",https://www.airbnb.com/rooms/1085995486018966342?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_in8hHb5IotIpi1pR&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,New,Guest favorite,No,No,1085995486018966342
Apartment in Paris,N/A,Sublime Apartment Haussmann Opera,"€ 2,740 total",https://www.airbnb.com/rooms/725945295444337513?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_GDt6mdKVx7AJrcFo&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.22 (32),Guest favorite,No,No,725945295444337513
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,934 total",https://www.airbnb.com/rooms/1025999113997406270?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_HHkA7aZOsZ5nWl92&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,5.0 (4),N/A,No,No,1025999113997406270
Apartment in Paris,N/A,Superb apart with hammam 4BR/12P - Bastille,"€ 3,207 total",https://www.airbnb.com/rooms/1050842127990418701?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_l5kVpC5%2BJGfbSrMQ&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.5 (6),N/A,No,No,1050842127990418701
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,428 total",https://www.airbnb.com/rooms/1045381297889604453?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_ilpwECvGRkluvvBD&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,3.6 (5),N/A,No,No,1045381297889604453
Apartment in Paris,N/A,Cosy 5 Bedrooms and 2 Bathrooms - Le Marais,"€ 2,920 total",https://www.airbnb.com/rooms/998983360989232975?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_IUNotJIadUT0VBY0&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,New,N/A,No,No,998983360989232975
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,190 total",https://www.airbnb.com/rooms/1095530402436903756?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_D3DYwWoej%2FPbKctX&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.92 (13),N/A,No,No,1095530402436903756
Apartment in La Garenne-Colombes,N/A,Urban Flat 133 - Amazing 4 Bdr Flat in Montorgueil,"€ 1,281 total",https://www.airbnb.com/rooms/1042493443644614209?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_NVD1657XLS2Eyj%2Bt&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.65 (34),N/A,No,No,1042493443644614209
Apartment in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,823 total",https://www.airbnb.com/rooms/1005465065351332538?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_J9o3KPqoN9aDhO7H&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.43 (92),N/A,No,No,1005465065351332538
Apartment in Paris,N/A,Residence Buttes Chaumont,"€ 4,690 total",https://www.airbnb.com/rooms/654102403684146942?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_Fi53ml6G7At%2F2WP8&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,New,N/A,No,No,654102403684146942
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,676 total",https://www.airbnb.com/rooms/44143610?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_yQutGbvq9uT4FHzk&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.98 (57),N/A,No,No,44143610
Apartment in Paris,N/A,Urban Flat 129 - Art Love Champs-Elysées,"€ 3,487 total",https://www.airbnb.com/rooms/1078707344260521533?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_rgV7NyfAJNqif2wn&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.58 (12),N/A,No,No,1078707344260521533
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 12,564 total",https://www.airbnb.com/rooms/51357048?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_1ptBaSpvSJrEVLxB&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.86 (252),N/A,No,No,51357048
Apartment in Paris,N/A,Loft Bastille - 10 guests,"€ 3,207 total",https://www.airbnb.com/rooms/822851787980501995?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_3hNcRdryR%2F1klbEN&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,4.28 (89),N/A,No,No,822851787980501995
Condo in Paris,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,580 total",https://www.airbnb.com/rooms/12510625?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_Ms97cZz0cXjTyfMU&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,New,N/A,No,No,12510625
Apartment in Paris,N/A,Entire Apartment with 5 bedrooms,"€ 3,215 total",https://www.airbnb.com/rooms/40856749?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_LJMRgku1s6BIasvM&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,N/A,N/A,No,No,40856749
Apartment in Paris,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,207 total",https://www.airbnb.com/rooms/1070909520956973129?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271232_3SoC8T5ISLWZL60f&previous_page_section_name=1000&federated_search_id=3c8d5d7d-19a4-4942-84c2-5dc9f9360dd1,4,N/A,N/A,No,No,1070909520956973129
Apartment in Paris,N/A,Sacré-Coeur Modern 4BD with sauna for 10 guests!,"€ 3,348 total",https://www.airbnb.com/rooms/827416886602445254?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_i%2BHoyNB711dKVHc5&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.86 (37),Superhost,No,No,827416886602445254
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,397 total",https://www.airbnb.com/rooms/32649597?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_QElBBtNyIrdc1SKt&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.58 (337),Superhost,No,No,32649597
Home in Aubervilliers,N/A,"chic and air-conditioned ""Marais"" family family","€ 1,454 total",https://www.airbnb.com/rooms/35704945?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_JPp%2B1bFRID4xccO5&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.7 (50),Guest favorite,No,No,35704945
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,344 total",https://www.airbnb.com/rooms/1075221236665089212?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_mEtfR3RmHJzkSFDr&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,New,Guest favorite,No,No,1075221236665089212
Apartment in Paris,N/A,THE LITTLE PAVILLION a quiet place within the city,"€ 4,148 total",https://www.airbnb.com/rooms/11412291?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_t%2B0exB8ME0EHEN9n&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.65 (274),N/A,No,No,11412291
Apartment in Paris,N/A,"7 beds
7 beds
7 bedrooms
,
 · 7 bedrooms","€ 6,387 total",https://www.airbnb.com/rooms/566486243307489243?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_MqoHBnXIOwBBTrYV&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.9 (10),N/A,No,No,566486243307489243
Apartment in Paris,N/A,Cozy 5 Bedroom & 3 Bathroom - Eiffel Tower,"€ 4,157 total",https://www.airbnb.com/rooms/806914208057677944?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_oM8X3cqMvwh5ZX91&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.74 (19),N/A,No,No,806914208057677944
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 6,309 total",https://www.airbnb.com/rooms/637036426192916423?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_kWZ9nGfOYdGflKEH&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.53 (34),N/A,No,No,637036426192916423
Apartment in Paris,N/A,"Central Paris, Beaubourg, 5 bdrms","€ 2,900 total",https://www.airbnb.com/rooms/802721255886961020?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_62jPuNyovq1Yy1Vd&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.48 (21),N/A,No,No,802721255886961020
Apartment in Paris,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms","€ 6,066 total",https://www.airbnb.com/rooms/989746326438954367?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_Sn%2FDrHXDWCl%2F%2FTqL&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.42 (12),N/A,No,No,989746326438954367
Apartment in Paris,N/A,Triplex Paris Centre,"€ 2,429 total",https://www.airbnb.com/rooms/633004095332988887?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_kriR7fICpoZDbuuZ&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.83 (101),N/A,No,No,633004095332988887
Apartment in Neuilly-sur-Seine,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,116 total",https://www.airbnb.com/rooms/918525859886829442?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_8PigwjSGXefXkxcW&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.89 (9),N/A,No,No,918525859886829442
Apartment in Paris,N/A,118 - Urban Luxury Apartment La Sorbonne,"€ 3,448 total",https://www.airbnb.com/rooms/827417087678773788?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_paNYy7hpgzqAQxf1&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.78 (45),N/A,Yes,No,827417087678773788
Apartment in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 6,318 total",https://www.airbnb.com/rooms/36158191?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_aO09z31yYhEbvDFZ&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.98 (106),N/A,Yes,No,36158191
Apartment in Paris,N/A,Majestic Apartment 10P/4BR - Pigalle/ Blanche,"€ 2,149 total",https://www.airbnb.com/rooms/691021808215797101?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_wK5ac3xxCHYMo%2FPx&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.36 (28),N/A,No,No,691021808215797101
Home in Le Perreux-sur-Marne,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,930 total",https://www.airbnb.com/rooms/1025058142379007498?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_hH2%2BeR2%2FLTrw%2FeeU&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,5.0 (3),N/A,No,No,1025058142379007498
Home in Argenteuil,N/A,98 - Urban Flat Arts et Métiers,"€ 1,857 total",https://www.airbnb.com/rooms/779389829994381374?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_1y3Pf%2BNc%2FfnraCbx&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,4.94 (52),N/A,No,No,779389829994381374
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,525 total",https://www.airbnb.com/rooms/1053472907950603234?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271240_Irn1u%2BoiTnh4RC5t&previous_page_section_name=1000&federated_search_id=d4aadffe-94bc-4935-bab3-ef58e43139a9,4,N/A,N/A,No,No,1053472907950603234
Apartment in Paris,N/A,5 bedrooms 10 beds 280m2 Eiffel Tower Apartment,"€ 7,785 total",https://www.airbnb.com/rooms/847653221708092409?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_GYRMiibAoNp2z2Kr&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,5.0 (4),Guest favorite,No,No,847653221708092409
Home in Bagnolet,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,231 total",https://www.airbnb.com/rooms/1063739372019773534?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_N4c%2BgBPkV2P7ZTI1&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,5.0 (6),Guest favorite,No,No,1063739372019773534
Apartment in Paris,N/A,Townhouse 8/10 pers near Paris,"€ 2,742 total",https://www.airbnb.com/rooms/1092606749861106001?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_20p8nRwfvxyuVYJn&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,New,Superhost,No,No,1092606749861106001
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 6,120 total",https://www.airbnb.com/rooms/962876710223792833?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_mrO%2BFEsq7R3jRU1M&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.83 (6),Guest favorite,No,No,962876710223792833
Townhouse in Paris,N/A,Urban Flat 175 - Loft St Denis,"€ 5,603 total",https://www.airbnb.com/rooms/4884557?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_V3OhLORzhjLp%2B9O6&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.69 (126),Superhost,No,No,4884557
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,515 total",https://www.airbnb.com/rooms/1118024371218972600?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_jYsklvxVfu1PgZMM&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,New,Guest favorite,No,No,1118024371218972600
Apartment in Paris,N/A,"Unique : central, spacious, 6 BR - Sauna & Gym","€ 4,076 total",https://www.airbnb.com/rooms/999190422978432659?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_QU6R4pA3zXVvzwDW&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,3.5 (6),Guest favorite,No,No,999190422978432659
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 4,962 total",https://www.airbnb.com/rooms/1009338235440975582?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_7KF%2BZAW0S1XuSMuD&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.0 (3),N/A,No,No,1009338235440975582
Apartment in Paris,N/A,2 cottages 6-7 bedrooms. Metro Jourdain or Botzaris.,"€ 2,891 total",https://www.airbnb.com/rooms/1000550303675256436?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_Dc8tj7hpO9J9uDvA&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,New,N/A,No,No,1000550303675256436
Apartment in Paris,N/A,"17 beds
17 beds
7 bedrooms
,
 · 7 bedrooms","€ 7,842 total",https://www.airbnb.com/rooms/1118046399965573979?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_V0kc%2FrhUQ%2BYG54%2FX&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,5.0 (22),N/A,No,No,1118046399965573979
Apartment in Paris,N/A,Premium getaway with A/C - Etoile/Champs-Elysées,"€ 2,586 total",https://www.airbnb.com/rooms/33129993?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_%2BqyBeRM%2F25O01Lxg&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,New,N/A,No,No,33129993
Townhouse in Saint-Denis,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,840 total",https://www.airbnb.com/rooms/1071704165474333205?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_2S97b4xqJTBbNMX4&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.53 (416),N/A,No,No,1071704165474333205
Townhouse in Paris,N/A,Charming Apartment near L'Opéra Bastille-II,"€ 2,845 total",https://www.airbnb.com/rooms/1046303376350183017?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_UFXpg3wTM9u08TfI&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.67 (6),N/A,No,No,1046303376350183017
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,918 total",https://www.airbnb.com/rooms/24151104?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_jNalW4MlyWDM0%2Fu6&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,New,N/A,No,No,24151104
Apartment in Paris,N/A,Luxury 5 Bedroom 3 bathroom - Marais Monument View,"€ 3,025 total",https://www.airbnb.com/rooms/1013504130563847147?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_OBgf%2B4Wb%2F5UaY5Vu&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,5.0 (10),N/A,No,No,1013504130563847147
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,217 total",https://www.airbnb.com/rooms/1089594635189380667?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_266AR4ZxCLQ8tTRc&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,4.93 (40),N/A,No,No,1089594635189380667
Apartment in Paris,N/A,Urban Flat 77 - Sublime and Spacious Flat in Le Ma,"€ 5,888 total",https://www.airbnb.com/rooms/878275929053031304?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_TobcrN2E8Tj8Jvh1&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,N/A,N/A,No,No,878275929053031304
Townhouse in Bagneux,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,832 total",https://www.airbnb.com/rooms/628171265976844837?adults=10&check_in=2024-05-20&check_out=2024-05-24&source_impression_id=p3_1711271249_A5Gi9R57x8qTct%2FD&previous_page_section_name=1000&federated_search_id=febae0d7-0089-4b20-b0dc-d79a53474ab3,4,N/A,N/A,No,No,628171265976844837
Apartment in Paris,N/A,2 Flats in 1 - Amazing Place in Louvre Area l 12P,"€ 2,103 total",https://www.airbnb.com/rooms/1075251391760423632?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_KjYCiQvIJaIi0gEj&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,New,Superhost,No,No,1075251391760423632
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,709 total",https://www.airbnb.com/rooms/47178924?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_Qu7UhSJwzF%2FUTuws&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,5.0 (3),Superhost,No,No,47178924
Apartment in Paris,N/A,Residence Palestro - Prestige,"€ 2,242 total",https://www.airbnb.com/rooms/39711886?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_M%2FEfD2OwcShuB43P&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,4.76 (348),May 23 – 26,No,No,39711886
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,079 total",https://www.airbnb.com/rooms/1010013197343616726?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_Op%2Fz6ZF5RcBEJ6aO&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,4.83 (6),May 23 – 26,No,No,1010013197343616726
Apartment in Paris,N/A,LUXURY DUPLEX IN THE HEART OF PARIS/ FAMILY HOUSE,"€ 2,781 total",https://www.airbnb.com/rooms/761251836086423636?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_m7iwrmdx47KYmbWB&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,4.78 (9),May 23 – 26,No,No,761251836086423636
Townhouse in Courbevoie,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,000 total",https://www.airbnb.com/rooms/901283309499786212?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_IO8wKc6WtNPHakf0&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,4.8 (5),May 23 – 26,No,No,901283309499786212
Apartment in Paris,N/A,Urban Flat 115 - Louis Vuitton Fashion Apartment i,"€ 1,787 total",https://www.airbnb.com/rooms/1084698515373405958?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_9vqCTUXTZ1jcLCoP&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,New,May 23 – 26,No,Yes,1084698515373405958
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,150 total",https://www.airbnb.com/rooms/11412291?adults=10&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711271261_uLoW0xu5J%2B4frJWT&previous_page_section_name=1000&federated_search_id=958c2ef5-dc24-4535-928d-20fabf1e28a2,4,4.65 (274),May 23 – 26,No,No,11412291
