Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,574 total",https://www.airbnb.com/rooms/966909975158424374?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_v%2F%2FxhzxEsItOPmIh&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,5.0 (3),N/A,2024-06-24,2024-06-28,No,No,966909975158424374
Apartment in Paris,N/A,Bobigny apartment near Paris,"€ 2,951 total",https://www.airbnb.com/rooms/52317072?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_KspH5P42CJZd6gbY&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.73 (131),N/A,2024-06-24,2024-06-28,Yes,No,52317072
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,527 total",https://www.airbnb.com/rooms/1113679824049268626?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_VaJlN5qvTerYmrQ1&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,New,N/A,2024-06-24,2024-06-28,No,No,1113679824049268626
Apartment in Paris,N/A,Cosy Apartment 2BR/7P-South Pigalle-Center Paris,"€ 1,686 total",https://www.airbnb.com/rooms/42128766?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_N5FzwBjBZxJwHiVq&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.55 (33),N/A,2024-06-24,2024-06-28,No,No,42128766
Apartment in Paris,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,065 total",https://www.airbnb.com/rooms/2564312?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_Cf2euJI5l3qzOIhX&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.85 (20),N/A,2024-06-24,2024-06-28,No,No,2564312
Apartment in Paris,N/A,Trendy Duplex Batignolles,"€ 2,681 total",https://www.airbnb.com/rooms/1060664089836130016?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_w%2B0x4pOML4%2FId5ET&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.75 (4),N/A,2024-06-24,2024-06-28,No,No,1060664089836130016
Condo in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,044 total",https://www.airbnb.com/rooms/24387893?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_pr%2FqCyGHpM%2Bp2xDT&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,5.0 (24),N/A,2024-06-24,2024-06-28,No,No,24387893
Apartment in Paris,N/A,Bohemian Chic 3 BDR Apartment in Le Marais,"€ 2,623 total",https://www.airbnb.com/rooms/654896989185862607?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_o7Rlzy%2Flw2nyVIIA&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.19 (36),N/A,2024-06-24,2024-06-28,No,No,654896989185862607
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,036 total",https://www.airbnb.com/rooms/39711886?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_NpnjOOcqMfbd7cWJ&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.76 (349),N/A,2024-06-24,2024-06-28,No,No,39711886
Apartment in Saint-Denis,N/A,Quiet Apartment République,€ 629 total,https://www.airbnb.com/rooms/27355996?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_t1k1cP6iSgaJRcPr&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.55 (161),N/A,2024-06-24,2024-06-28,No,No,27355996
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,493 total",https://www.airbnb.com/rooms/1078983340496509797?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_dp9PH7nQ6FG3pwNz&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,New,N/A,2024-06-24,2024-06-28,No,No,1078983340496509797
Condo in Paris,N/A,Cosy 2BDR,"€ 2,101 total",https://www.airbnb.com/rooms/41474919?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_%2BVB6cP1Fh2ONZvvr&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,4.65 (209),N/A,2024-06-24,2024-06-28,No,No,41474919
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,754 total",https://www.airbnb.com/rooms/1118062308734308558?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708705_bTsQG2Stcj8%2FJB6W&previous_page_section_name=1000&federated_search_id=af288635-2649-4f07-b863-4d92e75abf69,2,New,N/A,2024-06-24,2024-06-28,No,No,1118062308734308558
Apartment in Paris,N/A,Molière ChicSuites,"€ 2,678 total",https://www.airbnb.com/rooms/17262106?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_XXBeg%2B5Qo4nx0Ve%2F&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.54 (107),Superhost,2024-06-24,2024-06-28,No,No,17262106
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,503 total",https://www.airbnb.com/rooms/19230958?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_jcQzGTznK7ekAGqz&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.85 (240),Superhost,2024-06-24,2024-06-28,No,Yes,19230958
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Opera Lafayette II,"€ 2,120 total",https://www.airbnb.com/rooms/1117265023988177190?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_CDxgYGSIOCRt2Eh8&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,New,Superhost,2024-06-24,2024-06-28,No,No,1117265023988177190
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,846 total",https://www.airbnb.com/rooms/45153479?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_wKqXWkZc9r3I3vqe&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.5 (112),Superhost,2024-06-24,2024-06-28,No,No,45153479
Apartment in Paris,N/A,"Typical Parisian 170m2: Bright, Design & Vintage","€ 2,371 total",https://www.airbnb.com/rooms/1020209823000629504?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_o9iut%2FJJtwgwf0Gl&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.75 (4),Superhost,2024-06-24,2024-06-28,No,No,1020209823000629504
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,311 total",https://www.airbnb.com/rooms/979433850459850299?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_KqQt8R22J5TUmTU5&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.78 (131),N/A,2024-06-24,2024-06-28,No,No,979433850459850299
Apartment in Paris,N/A,Charming 3-Bedroom Parisian Apartment in the Heart,"€ 3,643 total",https://www.airbnb.com/rooms/551302783243673544?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_4agqEel9v%2BxrTMIC&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.46 (41),N/A,2024-06-24,2024-06-28,No,No,551302783243673544
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,339 total",https://www.airbnb.com/rooms/53610381?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_08MYMZ0TOtmECpTQ&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.88 (17),N/A,2024-06-24,2024-06-28,No,No,53610381
Apartment in Paris,N/A,Parisian Home|043|2 chambres| Temple - République,"€ 3,684 total",https://www.airbnb.com/rooms/1001365262961978870?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_6pj6DV29t1WqLJHE&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.25 (4),N/A,2024-06-24,2024-06-28,No,No,1001365262961978870
Apartment in Paris,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,573 total",https://www.airbnb.com/rooms/969331935479077671?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_jm4yJS55Wn3ptwUf&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.73 (11),N/A,2024-06-24,2024-06-28,No,No,969331935479077671
Apartment in Paris,N/A,Saint-Martin Loft,"€ 1,943 total",https://www.airbnb.com/rooms/990519934755996479?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_mPw1VRxsx%2F6iDnuG&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.64 (117),N/A,2024-06-24,2024-06-28,No,No,990519934755996479
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,936 total",https://www.airbnb.com/rooms/46656262?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_1aceRnP4EJP5%2BbFw&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.63 (8),N/A,2024-06-24,2024-06-28,No,No,46656262
Apartment in Paris,N/A,Magnificent central apartment 3 bedrooms / 3 BDR,"€ 3,952 total",https://www.airbnb.com/rooms/977395377169615994?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_FnYrmlZEGZMx349Z&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.82 (60),N/A,2024-06-24,2024-06-28,No,No,977395377169615994
Apartment in Aubervilliers,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 603 total,https://www.airbnb.com/rooms/814243108922580138?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708712_plJFYXvFmhC5LmIW&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.87 (55),N/A,2024-06-24,2024-06-28,No,No,814243108922580138
Apartment in Paris,N/A,A Beautiful 2-BR in Montorgueil,"€ 2,763 total",https://www.airbnb.com/rooms/719994888358485259?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708713_Xgb6cFS7j2vq9UKS&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.64 (11),N/A,2024-06-24,2024-06-28,Yes,No,719994888358485259
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,994 total",https://www.airbnb.com/rooms/1049811136085729986?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708713_qCvyth5EVTjLwQdo&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,5.0 (3),N/A,2024-06-24,2024-06-28,No,No,1049811136085729986
Apartment in Paris,N/A,Newly Refurbished Home in the Heart of Paris,"€ 5,808 total",https://www.airbnb.com/rooms/1075047423179718014?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708713_6A4N7Cd1mcYRhFaL&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,4.77 (70),N/A,2024-06-24,2024-06-28,No,No,1075047423179718014
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,814 total",https://www.airbnb.com/rooms/45859028?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708713_7DuTzEQ%2BO9HwYdcT&previous_page_section_name=1000&federated_search_id=a980afd6-347b-46f3-bfa6-c49a77936abf,2,N/A,N/A,2024-06-24,2024-06-28,Yes,No,45859028
Apartment in Asnières-sur-Seine,N/A,Spacious apartment 3 bedrooms for 6 people near Gare,€ 911 total,https://www.airbnb.com/rooms/1064547559996369299?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_naWXBg72cpmlZfDK&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,5.0 (4),Superhost,2024-06-24,2024-06-28,No,No,1064547559996369299
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,025 total",https://www.airbnb.com/rooms/566486243307489243?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_GfZLgt87DirYXogP&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.9 (10),Guest favorite,2024-06-24,2024-06-28,No,No,566486243307489243
Apartment in Ivry-sur-Seine,N/A,Triplex Paris Centre,€ 657 total,https://www.airbnb.com/rooms/1116471762585314522?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_VvQSSs5q31%2FKJM8U&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,New,Guest favorite,2024-06-24,2024-06-28,No,No,1116471762585314522
Apartment in Paris,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 3,503 total",https://www.airbnb.com/rooms/25155033?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_hi2iTYbUDkaxTghE&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.8 (263),Superhost,2024-06-24,2024-06-28,No,Yes,25155033
Apartment in Paris,N/A,"Duplex F4, 3 bedrooms","€ 3,034 total",https://www.airbnb.com/rooms/1013494781699617002?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_sBN8ING1RVjCA6Nf&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.67 (3),Guest favorite,2024-06-24,2024-06-28,No,No,1013494781699617002
Apartment in Paris,N/A,"3 bedrooms
3 bedrooms","€ 2,012 total",https://www.airbnb.com/rooms/38798785?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_gFjFOF%2FrNyxz0phW&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.77 (53),Guest favorite,2024-06-24,2024-06-28,Yes,No,38798785
Home in Noisy-le-Sec,N/A,LivinParis | Luxury 4 Bedrooms Montmartre,€ 740 total,https://www.airbnb.com/rooms/949170803350977319?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_wmfrlTDeTGVwLQzj&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.95 (19),N/A,2024-06-24,2024-06-28,No,No,949170803350977319
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,302 total",https://www.airbnb.com/rooms/35983859?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_Ho4yYbXyRYsqDtJ%2B&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.55 (174),N/A,2024-06-24,2024-06-28,No,No,35983859
Apartment in Paris,N/A,Urban Flat 117 - Charming 3bdr Apartment in Paris,"€ 2,065 total",https://www.airbnb.com/rooms/1012798767062289642?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_N3SWvP1UOn2oopid&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.5 (4),N/A,2024-06-24,2024-06-28,No,No,1012798767062289642
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,527 total",https://www.airbnb.com/rooms/1008499773625917747?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_N19TBahnxkUygDNX&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.93 (14),N/A,2024-06-24,2024-06-28,No,No,1008499773625917747
Apartment in Paris,N/A,2 BDR in the center of PARIS,"€ 1,902 total",https://www.airbnb.com/rooms/1051888013238112019?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_j9tHEPI0XfS4R2GV&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,5.0 (4),N/A,2024-06-24,2024-06-28,No,No,1051888013238112019
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 4,883 total",https://www.airbnb.com/rooms/1121633894781738624?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_FK9oUJutd9hNfHry&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,New,N/A,2024-06-24,2024-06-28,No,No,1121633894781738624
Apartment in Paris,N/A,House with greenery view view,"€ 3,967 total",https://www.airbnb.com/rooms/761251836086423636?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_svdkpnz0m%2FNO4hIs&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.78 (9),N/A,2024-06-24,2024-06-28,No,No,761251836086423636
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,254 total",https://www.airbnb.com/rooms/968192410057688548?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_y%2BpccIscnm3OP6IO&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.76 (25),N/A,2024-06-24,2024-06-28,No,No,968192410057688548
Apartment in Paris,N/A,"Luxury 2 bedroom 2,5 bathroom -Louvre & Notre Dame","€ 3,823 total",https://www.airbnb.com/rooms/1092890973653768360?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_bmuCQR9HiQvi58Cg&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,5.0 (5),N/A,2024-06-24,2024-06-28,No,No,1092890973653768360
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 4,101 total",https://www.airbnb.com/rooms/679565766364180414?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_C3dhVrlwBslF6x6Y&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,5.0 (21),N/A,2024-06-24,2024-06-28,No,No,679565766364180414
Apartment in Paris,N/A,Urban Flat 04 - Beautiful 2bdr Flat in Center of P,"€ 2,171 total",https://www.airbnb.com/rooms/1105689776115559270?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_YVxTBIx787W1lph5&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,New,N/A,2024-06-24,2024-06-28,No,No,1105689776115559270
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,719 total",https://www.airbnb.com/rooms/766431168203297178?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708720_RB7M%2BvsMiaxhKEcu&previous_page_section_name=1000&federated_search_id=d3fd1036-4430-493b-a27e-9de5a9b37aa7,2,4.47 (19),N/A,2024-06-24,2024-06-28,No,No,766431168203297178
Apartment in Paris,N/A,OPERA - NEW LUXURY LOFT- 6P - 2BDR & 2BTR & LIFT,"€ 2,503 total",https://www.airbnb.com/rooms/604152081477400986?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_B%2FqdVrEaBVI5R038&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.77 (113),Superhost,2024-06-24,2024-06-28,No,No,604152081477400986
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,498 total",https://www.airbnb.com/rooms/940497189057366504?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_rCi2Umqwl%2Fv8fs3b&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.63 (35),Superhost,2024-06-24,2024-06-28,No,No,940497189057366504
Apartment in Suresnes,N/A,Superb apartment 2BR/6P - Opéra/Galeries Lafayette,€ 780 total,https://www.airbnb.com/rooms/903415840260007568?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_PVI5kwSbnDEJK0WV&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.4 (20),Superhost,2024-06-24,2024-06-28,No,No,903415840260007568
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 5,083 total",https://www.airbnb.com/rooms/1031142267859587457?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_ZM%2FOk2Ib19nE3SuU&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.71 (7),Guest favorite,2024-06-24,2024-06-28,No,No,1031142267859587457
Apartment in Paris,N/A,GuestReady - Cosy and Calm in Suresnes,"€ 2,323 total",https://www.airbnb.com/rooms/1089250035019412098?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_P9BRqA2STeJ6Hf2n&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,New,N/A,2024-06-24,2024-06-28,No,No,1089250035019412098
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,231 total",https://www.airbnb.com/rooms/27746265?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_xdSEVGw19L%2FpaqFF&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.79 (295),N/A,2024-06-24,2024-06-28,No,Yes,27746265
Apartment in Paris,N/A,Luxury 4 Bedroom 3 Bathroom - Louvre & Marais,"€ 1,905 total",https://www.airbnb.com/rooms/1057708617405843330?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_2Uxj5OIvclH8uBVy&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,5.0 (8),N/A,2024-06-24,2024-06-28,No,No,1057708617405843330
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,560 total",https://www.airbnb.com/rooms/623591303099956557?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_1WxZn9vrrpWxzC%2Fm&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.6 (68),N/A,2024-06-24,2024-06-28,No,No,623591303099956557
Apartment in Paris,N/A,"2 bedroom apartment, 2 bathrooms Paris II -ème centre","€ 5,679 total",https://www.airbnb.com/rooms/1107077130499002026?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_cMTlade8SFxlsFUX&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,New,N/A,2024-06-24,2024-06-28,No,No,1107077130499002026
Apartment in Paris,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,919 total",https://www.airbnb.com/rooms/1080315020365820008?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_A%2FawX%2F%2FHHsXEt0vU&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.67 (3),N/A,2024-06-24,2024-06-28,No,No,1080315020365820008
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms République,"€ 3,553 total",https://www.airbnb.com/rooms/914368063041005596?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_fUI0qSxtqhnMvjh5&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.67 (15),N/A,2024-06-24,2024-06-28,No,No,914368063041005596
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,665 total",https://www.airbnb.com/rooms/902791752502933479?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_SWjyaeht2XqLCu84&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.68 (47),N/A,2024-06-24,2024-06-28,Yes,No,902791752502933479
Apartment in Paris,N/A,Sublime flat Paris Gare de Lyon/Bois de Vincennes,"€ 2,979 total",https://www.airbnb.com/rooms/1101442855202305732?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_dNhGH7gDGAcQpXqO&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,New,N/A,2024-06-24,2024-06-28,No,No,1101442855202305732
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,201 total",https://www.airbnb.com/rooms/836871419787837045?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_c3mOE51aNBkhQJTO&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.59 (44),N/A,2024-06-24,2024-06-28,No,No,836871419787837045
Apartment in Paris,N/A,Loft Unique - Opéra / Palais Royal - 2 chambres,"€ 2,320 total",https://www.airbnb.com/rooms/859919162901157681?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_X5wIfBY4RjjlHwaL&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,4.6 (25),N/A,2024-06-24,2024-06-28,No,No,859919162901157681
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,465 total",https://www.airbnb.com/rooms/1092062148035570485?adults=6&check_in=2024-06-24&check_out=2024-06-28&source_impression_id=p3_1711708728_nrIAEIDNQBvan%2FT1&previous_page_section_name=1000&federated_search_id=9df366b4-4061-4326-82d7-f48dcd34b4f2,2,5.0 (6),N/A,2024-06-24,2024-06-28,No,No,1092062148035570485
