Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 6,253 total",https://www.airbnb.com/rooms/977395377169615994?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_E672sLi6QAnuIPQn&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.63 (8),N/A,2024-07-15,2024-07-19,No,No,977395377169615994
Townhouse in Meudon,N/A,Maison - Bobigny / Paris - 4 Ch,"€ 1,947 total",https://www.airbnb.com/rooms/5504795?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_JG6WOe9qoON3iDL1&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.7 (80),N/A,2024-07-15,2024-07-19,No,No,5504795
Townhouse in Romainville,N/A,"4 bedrooms
4 bedrooms","€ 1,488 total",https://www.airbnb.com/rooms/53635636?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_aHPPtBK3L1r70Viy&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.73 (75),N/A,2024-07-15,2024-07-19,No,No,53635636
Home in Vanves,N/A,AmazingApartment#4Bedrooms#Bastille#PlaceDesVosges,"€ 1,828 total",https://www.airbnb.com/rooms/969661514739978528?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_AM3BVWMMHYre7089&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.24 (33),N/A,2024-07-15,2024-07-19,No,No,969661514739978528
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,999 total",https://www.airbnb.com/rooms/725945295444337513?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_uAL1TwlUrTB%2FD%2F66&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.87 (124),N/A,2024-07-15,2024-07-19,No,No,725945295444337513
Apartment in Levallois-Perret,N/A,135 - Urban Five Star Apartment in Center of Paris,"€ 3,877 total",https://www.airbnb.com/rooms/30897230?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_inSH1INhvlE3gb6N&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.89 (82),N/A,2024-07-15,2024-07-19,No,No,30897230
Apartment in Paris,N/A,"11 beds
11 beds
5 bedrooms
,
 · 5 bedrooms","€ 5,180 total",https://www.airbnb.com/rooms/45654615?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_cmX9rih5Ktn65VXf&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.91 (22),N/A,2024-07-15,2024-07-19,Yes,No,45654615
Home in Le Blanc-Mesnil,N/A,Urban Flat 127 - Spacious 4br in Montorgueil,"€ 1,965 total",https://www.airbnb.com/rooms/807329670184798121?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_muiKNN0%2FYNtz7iQk&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,New,N/A,2024-07-15,2024-07-19,No,No,807329670184798121
Home in Saint-Maur-des-Fossés,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,598 total",https://www.airbnb.com/rooms/1034141084204629390?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_kYRxHlmXEufkAluu&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,New,N/A,2024-07-15,2024-07-19,No,No,1034141084204629390
Home in Saint-Maur-des-Fossés,N/A,Charming house 14min Tour Eiffel,"€ 3,155 total",https://www.airbnb.com/rooms/1088265199594042540?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_W5%2BFuAacF2TCZfv1&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,4.44 (18),N/A,2024-07-15,2024-07-19,No,No,1088265199594042540
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 4,678 total",https://www.airbnb.com/rooms/775058258530157776?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711771_cNJlNPCjOkKIT6k%2F&previous_page_section_name=1000&federated_search_id=49298aa2-ad44-4579-ae10-4f5a96a530da,4,N/A,N/A,2024-07-15,2024-07-19,No,No,775058258530157776
Townhouse in Bagneux,N/A,V - Villa 2022 PARIS EXPO-3min metro-9 room/15 bed,"€ 4,723 total",https://www.airbnb.com/rooms/628171265976844837?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_V1%2F4TxXFF%2BTBlH%2B5&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.93 (40),Guest favorite,2024-07-15,2024-07-19,No,No,628171265976844837
Home in Paris,N/A,"19 beds
19 beds
9 bedrooms
,
 · 9 bedrooms","€ 2,413 total",https://www.airbnb.com/rooms/4487880?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_9FVR0%2B6wcGvKntTO&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.49 (149),Superhost,2024-07-15,2024-07-19,No,No,4487880
Apartment in Paris,N/A,House in a village inside Paris,"€ 5,965 total",https://www.airbnb.com/rooms/1005465065351332538?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_MirHhYzoEYhlntGf&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.45 (38),Guest favorite,2024-07-15,2024-07-19,No,No,1005465065351332538
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 5,773 total",https://www.airbnb.com/rooms/690948093228010621?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_6ZRjlDE71a5xQYU4&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.67 (3),Superhost,2024-07-15,2024-07-19,No,No,690948093228010621
Apartment in Paris,N/A,Urban Flat 105 - 4bdr Apartment Haussmann Opera,"€ 5,364 total",https://www.airbnb.com/rooms/1044114848145816758?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_9QMxjbxBcqT1uWOH&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,New,N/A,2024-07-15,2024-07-19,No,No,1044114848145816758
Apartment in Paris,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,789 total",https://www.airbnb.com/rooms/1095530402436903756?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_8bcGrMQ0GTmohM3F&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.39 (41),N/A,2024-07-15,2024-07-19,No,No,1095530402436903756
Apartment in Paris,N/A,03 - Urban Beautiful Flat in Montorgueil,"€ 6,966 total",https://www.airbnb.com/rooms/691356660999476888?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_9cNbRSbbdAyhyWX3&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.75 (163),N/A,2024-07-15,2024-07-19,No,No,691356660999476888
Home in Villepinte,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,190 total",https://www.airbnb.com/rooms/13169796?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_ZamRDb%2BtpQVWfZSn&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.87 (30),N/A,2024-07-15,2024-07-19,No,No,13169796
Apartment in Paris,N/A,Cosy 7 Bedrooms 3 bathrooms Le Marais,"€ 6,387 total",https://www.airbnb.com/rooms/973218528571872378?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_S8B9QYICQkCfc2MI&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.38 (8),N/A,2024-07-15,2024-07-19,No,No,973218528571872378
Apartment in Maisons-Alfort,N/A,"8 beds
8 beds
7 bedrooms
,
 · 7 bedrooms","€ 1,420 total",https://www.airbnb.com/rooms/873833076638498217?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_aftwTWXGToxhhDzD&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.44 (16),N/A,2024-07-15,2024-07-19,No,No,873833076638498217
Apartment in Paris,N/A,Loft Bastille - 10 guests,"€ 5,978 total",https://www.airbnb.com/rooms/804790494947415476?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_ROOC6R4iZwBd%2FnHf&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.75 (8),N/A,2024-07-15,2024-07-19,No,No,804790494947415476
Apartment in Paris,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 5,965 total",https://www.airbnb.com/rooms/804792412857559859?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_SG%2FW7NZu78RQ411g&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.81 (68),N/A,2024-07-15,2024-07-19,No,No,804792412857559859
Apartment in Paris,N/A,106 - Urban Luxury Flat Opera,"€ 8,363 total",https://www.airbnb.com/rooms/995540263248645557?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_gsuduP99m3d1Lvjv&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.78 (9),N/A,2024-07-15,2024-07-19,No,No,995540263248645557
Apartment in Paris,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,870 total",https://www.airbnb.com/rooms/981863479551691245?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_GWHVIEkoK%2F2I%2BpgW&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,4.67 (69),N/A,2024-07-15,2024-07-19,No,No,981863479551691245
Townhouse in Paris,N/A,Peaceful Charming Remains,"€ 5,262 total",https://www.airbnb.com/rooms/4152785?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_dGmQsbHdZ%2F2VGDyr&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,N/A,N/A,2024-07-15,2024-07-19,No,No,4152785
Apartment in Paris,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms","€ 6,323 total",https://www.airbnb.com/rooms/817249861407472361?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_%2FSCXr6NRkMJwEqPQ&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,N/A,N/A,2024-07-15,2024-07-19,No,No,817249861407472361
Apartment in Le Blanc-Mesnil,N/A,Triplex Canal-St-Martin,"€ 3,440 total",https://www.airbnb.com/rooms/1056561542965457471?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_6rqJVEpKlcwaEo4N&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1056561542965457471
Apartment in Paris,N/A,"10 beds
10 beds
6 bedrooms
,
 · 6 bedrooms","€ 3,799 total",https://www.airbnb.com/rooms/599073729437580856?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711778_Vj5mAI4MLvZVkrAe&previous_page_section_name=1000&federated_search_id=65149cd9-3463-442d-976e-a2281c2fca85,4,N/A,N/A,2024-07-15,2024-07-19,No,No,599073729437580856
Apartment in Paris,N/A,Amazing apartment 10P-St Marcel/Mouffetard,"€ 3,899 total",https://www.airbnb.com/rooms/44143610?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_ZVMWhSsxk4PVv8ld&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.44 (93),Guest favorite,2024-07-15,2024-07-19,No,No,44143610
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 7,602 total",https://www.airbnb.com/rooms/1099976021217097674?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_aRsZopdoohAfQhNB&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,New,Superhost,2024-07-15,2024-07-19,No,No,1099976021217097674
Villa in La Garenne-Colombes,N/A,Family luxury apartment - Eiffel Tower - 14 guests,"€ 3,099 total",https://www.airbnb.com/rooms/52621429?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_tiNLxRpuS2FOLyKi&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.93 (40),Superhost,2024-07-15,2024-07-19,No,No,52621429
Home in Épinay-sur-Seine,N/A,"7 beds
7 beds
7 bedrooms
,
 · 7 bedrooms","€ 1,766 total",https://www.airbnb.com/rooms/864724779547524040?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_pGHVdL32qIWpBfeF&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.56 (18),Superhost,2024-07-15,2024-07-19,No,No,864724779547524040
Loft in Aubervilliers,N/A,Beautiful private hotel from 1925,"€ 1,787 total",https://www.airbnb.com/rooms/1871675?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_%2BZYyHLEYFiSh6sLZ&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.91 (54),Superhost,2024-07-15,2024-07-19,No,No,1871675
Home in Clamart,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,494 total",https://www.airbnb.com/rooms/982327273637912194?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_9qqj2jvXaj9rt%2F4C&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.22 (32),N/A,2024-07-15,2024-07-19,No,No,982327273637912194
Apartment in Paris,N/A,"15mn Paris, Free Private Parking, Terrace,Garden","€ 4,848 total",https://www.airbnb.com/rooms/749869245242293663?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_17JG2EWRVgjPeKsH&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,New,N/A,2024-07-15,2024-07-19,No,No,749869245242293663
Apartment in Paris,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 7,439 total",https://www.airbnb.com/rooms/780158842515344848?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_enxKXyynyq%2FyNyrf&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.8 (5),N/A,2024-07-15,2024-07-19,No,No,780158842515344848
Apartment in Paris,N/A,Artist's Loft near Paris,"€ 5,773 total",https://www.airbnb.com/rooms/1012943892860791531?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_euudCWvu7krWk7c5&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.44 (9),N/A,2024-07-15,2024-07-19,No,No,1012943892860791531
Apartment in Paris,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 6,036 total",https://www.airbnb.com/rooms/977210101392228896?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_2RtOuR2xqOeLpojX&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.71 (102),N/A,2024-07-15,2024-07-19,No,No,977210101392228896
Home in Wissous,N/A,Home 5/6 bedrooms,"€ 1,579 total",https://www.airbnb.com/rooms/734707402636739379?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_DCY%2Fk5DgffRJLXmv&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.89 (105),N/A,2024-07-15,2024-07-19,No,No,734707402636739379
Home in Chatou,N/A,"4 beds
4 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,439 total",https://www.airbnb.com/rooms/42213474?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_qoGaq2Z4aWJ1NB%2FL&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,New,N/A,2024-07-15,2024-07-19,No,No,42213474
Apartment in Paris,N/A,81 - Paris Luxe Sebastopol,"€ 6,036 total",https://www.airbnb.com/rooms/1085301466065591476?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_wgv4E0iAu4Ib%2FZjR&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,4.74 (27),N/A,2024-07-15,2024-07-19,No,No,1085301466065591476
Loft in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 8,357 total",https://www.airbnb.com/rooms/945537458255685601?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_eY93TTo6%2BXUql%2BBg&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,New,N/A,2024-07-15,2024-07-19,No,No,945537458255685601
Apartment in Le Blanc-Mesnil,N/A,Cozy triplex like a Parisian house,"€ 3,440 total",https://www.airbnb.com/rooms/1056552108230675906?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_XNLGtFxwUEd8ERhJ&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,5.0 (6),N/A,2024-07-15,2024-07-19,No,No,1056552108230675906
Apartment in Paris,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 6,898 total",https://www.airbnb.com/rooms/1085265558004121790?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_PfoPSjfJsWoygrG%2F&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1085265558004121790
Villa in Sèvres,N/A,02 - Pretty 4bdr Flat in Paris,"€ 6,601 total",https://www.airbnb.com/rooms/1015842987334088387?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_jGMTGKCCnqBeNZ0O&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1015842987334088387
Apartment in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,710 total",https://www.airbnb.com/rooms/42356347?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711786_N8YlMQyA0RGBA3iZ&previous_page_section_name=1000&federated_search_id=0210f3a6-32fb-4dc6-877a-da22b5a60819,4,N/A,N/A,2024-07-15,2024-07-19,No,No,42356347
Home in Cormeilles-en-Parisis,N/A,Warm Cocon Francilien - Olympics 2024,"€ 1,255 total",https://www.airbnb.com/rooms/1102033859461642680?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_BxGd4Q2UxsKNEQJt&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,New,Superhost,2024-07-15,2024-07-19,No,No,1102033859461642680
Home in Issy-les-Moulineaux,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,833 total",https://www.airbnb.com/rooms/6161447?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_eB%2B%2FgT58%2BsRs45V%2B&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.8 (35),Luxe,2024-07-15,2024-07-19,No,No,6161447
Apartment in Paris,N/A,Large House with pool/ garden (near subway),"€ 6,539 total",https://www.airbnb.com/rooms/991049274166552865?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_99qn2nmZOJahE0ox&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.28 (89),Guest favorite,2024-07-15,2024-07-19,No,No,991049274166552865
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 4,725 total",https://www.airbnb.com/rooms/40856749?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_P%2B%2FPIIf91B7l9tK7&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,5.0 (4),Guest favorite,2024-07-15,2024-07-19,No,No,40856749
Apartment in Meudon,N/A,Urban Flat 103 - Spacious Flat near Grands Bouleva,"€ 2,559 total",https://www.airbnb.com/rooms/989756507199620681?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_sSOPxjf30ERst2DP&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.97 (31),Superhost,2024-07-15,2024-07-19,No,No,989756507199620681
Villa in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 12,680 total",https://www.airbnb.com/luxury/listing/54066057?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_N5QOHompoSPCb27H&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.91 (79),Guest favorite,2024-07-15,2024-07-19,No,No,54066057
Home in Paris,N/A,Amazing appartement 12P - Bastille/Voltaire,"€ 4,496 total",https://www.airbnb.com/rooms/19202396?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_5k%2FAUiGlIAzsvrln&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.74 (217),Guest favorite,2024-07-15,2024-07-19,No,No,19202396
Home in Rueil-Malmaison,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,034 total",https://www.airbnb.com/rooms/50850907?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_RfMsVB2wijEYQMUs&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.93 (69),N/A,2024-07-15,2024-07-19,No,No,50850907
Houseboat in Puteaux,N/A,Classy Apartment • 120 m² • Villa des Ammonites,"€ 3,128 total",https://www.airbnb.com/rooms/373801?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_RWeu4LhIuahUFRED&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.63 (46),N/A,2024-07-15,2024-07-19,No,No,373801
Home in Bagneux,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,864 total",https://www.airbnb.com/rooms/719589479839636307?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_%2FIid1EaL9AKSPVw3&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.96 (24),N/A,2024-07-15,2024-07-19,No,No,719589479839636307
Apartment in Paris,N/A,My Sky Dome in Paris,"€ 7,432 total",https://www.airbnb.com/rooms/40941987?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_%2B3pBgZa%2BcUKiP%2F61&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.43 (7),N/A,2024-07-15,2024-07-19,No,No,40941987
Townhouse in Paris,N/A,"11 beds
11 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,415 total",https://www.airbnb.com/rooms/54255193?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_uJRDd4YMKPS0Ys74&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,4.62 (42),N/A,2024-07-15,2024-07-19,No,No,54255193
Villa in Jouy-en-Josas,N/A,Charming house (300 m2) with wooded cobblestone courtyard,"€ 2,888 total",https://www.airbnb.com/rooms/928712687477862475?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_kO0GJvoLkL5KUBpa&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,5.0 (3),N/A,2024-07-15,2024-07-19,No,No,928712687477862475
Apartment in Paris,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 10,164 total",https://www.airbnb.com/rooms/691278055987251941?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_Cz8P1veR5zBlre52&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,New,N/A,2024-07-15,2024-07-19,No,No,691278055987251941
Apartment in Boulogne-Billancourt,N/A,Place of stay & experiences in the West of Paris,"€ 3,829 total",https://www.airbnb.com/rooms/1050423143277094409?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_b9hg6s%2B0O%2FpizQvk&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1050423143277094409
Apartment in Paris,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 4,262 total",https://www.airbnb.com/rooms/1050017952611952173?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_fNX4z30VwxkKj62f&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1050017952611952173
Home in Le Pré-Saint-Gervais,N/A,PÉNICHE 200SQM PARIS - 4 bedrooms terrace 10 pers,"€ 3,129 total",https://www.airbnb.com/rooms/1068120899972838542?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_6x6uqQ8aD%2BDjZluc&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1068120899972838542
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,518 total",https://www.airbnb.com/rooms/1092606749861106001?adults=10&check_in=2024-07-15&check_out=2024-07-19&source_impression_id=p3_1711711793_8PRZKPuCkD9rubNn&previous_page_section_name=1000&federated_search_id=75449e51-aaeb-4e2e-9361-90a6e813a827,4,N/A,N/A,2024-07-15,2024-07-19,No,No,1092606749861106001
